Serial No.,Timestamp (yyyy-MM-dd HH:mm:ss.SSS),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
10817,2026-02-19 12:48:38.156,-0.47505003,5.89095,6.492,0.308,0.3964125,0.6469375
10818,2026-02-19 12:48:38.157,-0.45105,6.0679502,6.5070004,0.308,0.3964125,0.6469375
10819,2026-02-19 12:48:38.174,-0.53205,6.195,6.5880003,0.308,0.3964125,0.6469375
10820,2026-02-19 12:48:38.175,-0.60405004,6.23505,6.6670504,0.308,0.3964125,0.6469375
10821,2026-02-19 12:48:38.194,-0.88605005,6.183,6.91905,0.308,0.3964125,0.6469375
10822,2026-02-19 12:48:38.195,-1.4059501,6.1470003,7.3069506,0.308,0.3964125,0.6469375
10823,2026-02-19 12:48:38.196,-1.4059501,6.1470003,7.3069506,0.0749375,0.580525,0.5394125
10824,2026-02-19 12:48:38.254,-1.87995,6.12795,7.9530005,0.0749375,0.580525,0.5394125
10825,2026-02-19 12:48:38.256,-1.9969501,6.168,8.455951,0.0749375,0.580525,0.5394125
10826,2026-02-19 12:48:38.257,-1.75995,6.23505,8.262,0.0749375,0.580525,0.5394125
10827,2026-02-19 12:48:38.257,-1.3750501,6.2710505,7.8,0.0749375,0.580525,0.5394125
10828,2026-02-19 12:48:38.258,-1.1689501,6.30705,7.46505,0.0749375,0.580525,0.5394125
10829,2026-02-19 12:48:38.259,-1.0350001,6.27405,7.3950005,0.0749375,0.580525,0.5394125
10830,2026-02-19 12:48:38.275,-0.95100003,6.26595,7.48605,0.0749375,0.580525,0.5394125
10831,2026-02-19 12:48:38.276,-0.95100003,6.23295,7.8810005,0.0749375,0.580525,0.5394125
10832,2026-02-19 12:48:38.277,-0.95100003,6.23295,7.8810005,-0.0367125,0.2996125,0.76285
10833,2026-02-19 12:48:38.335,-0.90795004,6.1729503,8.379001,-0.0367125,0.2996125,0.76285
10834,2026-02-19 12:48:38.336,-0.89100003,6.084,8.82495,-0.0367125,0.2996125,0.76285
10835,2026-02-19 12:48:38.337,-0.85995007,5.9929504,8.99505,-0.0367125,0.2996125,0.76285
10836,2026-02-19 12:48:38.338,-0.63705003,5.8549504,8.7960005,-0.0367125,0.2996125,0.76285
10837,2026-02-19 12:48:38.338,-0.41205,5.7520504,8.595,-0.0367125,0.2996125,0.76285
10838,2026-02-19 12:48:38.355,-0.28305,5.67,8.53995,-0.0367125,0.2996125,0.76285
10839,2026-02-19 12:48:38.356,-0.18195,5.6059504,8.23995,-0.0367125,0.2996125,0.76285
10840,2026-02-19 12:48:38.357,-0.11100001,5.61495,7.8619504,-0.0367125,0.2996125,0.76285
10841,2026-02-19 12:48:38.358,-0.11100001,5.61495,7.8619504,0.17613749,0.4092,0.5841
10842,2026-02-19 12:48:38.414,-0.08400001,5.6650505,7.4670005,0.17613749,0.4092,0.5841
10843,2026-02-19 12:48:38.415,-0.14895001,5.8330503,7.1920505,0.17613749,0.4092,0.5841
10844,2026-02-19 12:48:38.416,-0.20595,5.9290504,7.0740004,0.17613749,0.4092,0.5841
10845,2026-02-19 12:48:38.417,-0.30705002,5.9599504,6.9670506,0.17613749,0.4092,0.5841
10846,2026-02-19 12:48:38.418,-0.48900002,6.01695,6.9,0.17613749,0.4092,0.5841
10847,2026-02-19 12:48:38.437,-0.50805,6.04395,6.768,0.17613749,0.4092,0.5841
10848,2026-02-19 12:48:38.438,-0.42405003,6.02505,6.5860505,0.17613749,0.4092,0.5841
10849,2026-02-19 12:48:38.439,-0.35505003,6.0610504,6.28905,0.17613749,0.4092,0.5841
10850,2026-02-19 12:48:38.440,-0.35505003,6.0610504,6.28905,0.26015,0.678425,0.46805
10851,2026-02-19 12:48:38.456,-0.37395,6.144,6.31995,0.26015,0.678425,0.46805
10852,2026-02-19 12:48:38.494,-0.40695003,6.1660504,6.19605,0.26015,0.678425,0.46805
10853,2026-02-19 12:48:38.495,-0.453,6.1800003,6.234,0.26015,0.678425,0.46805
10854,2026-02-19 12:48:38.496,-0.549,6.195,6.46395,0.26015,0.678425,0.46805
10855,2026-02-19 12:48:38.497,-0.50595003,6.2400002,6.7099504,0.26015,0.678425,0.46805
10856,2026-02-19 12:48:38.518,-0.39600003,6.2689505,6.94005,0.26015,0.678425,0.46805
10857,2026-02-19 12:48:38.519,-0.19395001,6.2710505,7.04295,0.26015,0.678425,0.46805
10858,2026-02-19 12:48:38.521,0.01995,6.2779503,6.813,0.26015,0.678425,0.46805
10859,2026-02-19 12:48:38.522,0.01995,6.2779503,6.813,0.1324125,0.5432625,0.5372125
10860,2026-02-19 12:48:38.535,0.22095,6.3570004,6.5070004,0.1324125,0.5432625,0.5372125
10861,2026-02-19 12:48:38.556,0.25500003,6.465,6.4420505,0.1324125,0.5432625,0.5372125
10862,2026-02-19 12:48:38.557,0.19995001,6.5490003,6.49695,0.1324125,0.5432625,0.5372125
10863,2026-02-19 12:48:38.574,0.030000001,6.6880503,6.55695,0.1324125,0.5432625,0.5372125
10864,2026-02-19 12:48:38.575,-0.19905001,6.8310003,6.8250003,0.1324125,0.5432625,0.5372125
10865,2026-02-19 12:48:38.600,-0.28800002,6.9150004,7.3380003,0.1324125,0.5432625,0.5372125
10866,2026-02-19 12:48:38.601,-0.18195,7.0249505,7.6750503,0.1324125,0.5432625,0.5372125
10867,2026-02-19 12:48:38.602,0.039,7.2169504,7.52895,0.1324125,0.5432625,0.5372125
10868,2026-02-19 12:48:38.603,0.039,7.2169504,7.52895,0.0771375,0.49005,0.56815
10869,2026-02-19 12:48:38.655,0.26205,7.392,7.2679505,0.0771375,0.49005,0.56815
10870,2026-02-19 12:48:38.656,0.372,7.4989505,6.9469504,0.0771375,0.49005,0.56815
10871,2026-02-19 12:48:38.657,0.441,7.5690002,6.71505,0.0771375,0.49005,0.56815
10872,2026-02-19 12:48:38.658,0.291,7.6099505,6.576,0.0771375,0.49005,0.56815
10873,2026-02-19 12:48:38.659,0.079950005,7.7370005,6.7369504,0.0771375,0.49005,0.56815
10874,2026-02-19 12:48:38.681,-0.075,7.7389503,7.0020003,0.0771375,0.49005,0.56815
10875,2026-02-19 12:48:38.682,-0.096,7.62405,7.2040505,0.0771375,0.49005,0.56815
10876,2026-02-19 12:48:38.683,-0.147,7.4130006,7.6060505,0.0771375,0.49005,0.56815
10877,2026-02-19 12:48:38.684,-0.147,7.4130006,7.6060505,-0.1676125,0.5454625,0.640475
10878,2026-02-19 12:48:38.737,-0.15405001,7.15005,8.05605,-0.1676125,0.5454625,0.640475
10879,2026-02-19 12:48:38.738,-0.08895,7.05705,8.559,-0.1676125,0.5454625,0.640475
10880,2026-02-19 12:48:38.738,0.102000006,7.1020503,8.7960005,-0.1676125,0.5454625,0.640475
10881,2026-02-19 12:48:38.739,0.31695002,7.2390003,8.743051,-0.1676125,0.5454625,0.640475
10882,2026-02-19 12:48:38.740,0.717,7.5090003,7.9530005,-0.1676125,0.5454625,0.640475
10883,2026-02-19 12:48:38.755,1.18095,7.7250004,7.1530504,-0.1676125,0.5454625,0.640475
10884,2026-02-19 12:48:38.757,1.605,7.8540006,6.2910004,-0.1676125,0.5454625,0.640475
10885,2026-02-19 12:48:38.766,1.8880501,7.9860005,6.0469503,-0.1676125,0.5454625,0.640475
10886,2026-02-19 12:48:38.767,1.8880501,7.9860005,6.0469503,0.0270875,0.4081,0.5522
10887,2026-02-19 12:48:38.816,1.9240501,7.998,6.28905,0.0270875,0.4081,0.5522
10888,2026-02-19 12:48:38.817,1.66005,7.80105,6.873,0.0270875,0.4081,0.5522
10889,2026-02-19 12:48:38.818,1.09305,7.5810003,7.9170003,0.0270875,0.4081,0.5522
10890,2026-02-19 12:48:38.818,0.49905002,7.4110503,9.02805,0.0270875,0.4081,0.5522
10891,2026-02-19 12:48:38.819,0.00795,7.1860504,10.065001,0.0270875,0.4081,0.5522
10892,2026-02-19 12:48:38.844,-0.324,7.00605,10.797001,0.0270875,0.4081,0.5522
10893,2026-02-19 12:48:38.845,-0.56295,6.8959503,10.99905,0.0270875,0.4081,0.5522
10894,2026-02-19 12:48:38.846,-0.37605003,6.6499505,10.668,0.0270875,0.4081,0.5522
10895,2026-02-19 12:48:38.847,-0.37605003,6.6499505,10.668,-0.2591875,0.0474375,0.3350875
10896,2026-02-19 12:48:38.860,-0.22305001,6.46005,9.682051,-0.2591875,0.0474375,0.3350875
10897,2026-02-19 12:48:38.897,-0.079050004,6.228,8.74995,-0.2591875,0.0474375,0.3350875
10898,2026-02-19 12:48:38.899,-0.19905001,6.156,8.50605,-0.2591875,0.0474375,0.3350875
10899,2026-02-19 12:48:38.899,-0.29295,6.3100505,8.51295,-0.2591875,0.0474375,0.3350875
10900,2026-02-19 12:48:38.900,-0.17295001,6.4360504,8.166,-0.2591875,0.0474375,0.3350875
10901,2026-02-19 12:48:38.923,0.01305,6.5130005,7.5460505,-0.2591875,0.0474375,0.3350875
10902,2026-02-19 12:48:38.924,0.11100001,6.4750504,6.78,-0.2591875,0.0474375,0.3350875
10903,2026-02-19 12:48:38.925,0.112950005,6.52995,6.06405,-0.2591875,0.0474375,0.3350875
10904,2026-02-19 12:48:38.926,0.112950005,6.52995,6.06405,0.6688,0.418825,0.232925
10905,2026-02-19 12:48:38.935,0.24495001,6.609,5.60895,0.6688,0.418825,0.232925
10906,2026-02-19 12:48:38.956,0.27600002,6.8310003,5.6779504,0.6688,0.418825,0.232925
10907,2026-02-19 12:48:38.957,0.29805002,7.1640005,5.75505,0.6688,0.418825,0.232925
10908,2026-02-19 12:48:38.977,0.441,7.1860504,5.5200005,0.6688,0.418825,0.232925
10909,2026-02-19 12:48:38.978,0.039,6.59205,5.26905,0.6688,0.418825,0.232925
10910,2026-02-19 12:48:39.004,-0.65205,5.8039503,5.9659505,0.6688,0.418825,0.232925
10911,2026-02-19 12:48:39.006,-1.19505,5.2110004,7.9339504,0.6688,0.418825,0.232925
10912,2026-02-19 12:48:39.007,-1.32,5.11005,9.744,0.6688,0.418825,0.232925
10913,2026-02-19 12:48:39.009,-1.32,5.11005,9.744,-0.1485,0.4698375,0.3169375
10914,2026-02-19 12:48:39.058,-0.609,5.4310503,10.290001,-0.1485,0.4698375,0.3169375
10915,2026-02-19 12:48:39.059,0.21900001,5.61495,8.628,-0.1485,0.4698375,0.3169375
10916,2026-02-19 12:48:39.060,0.94395006,5.5600505,5.9869504,-0.1485,0.4698375,0.3169375
10917,2026-02-19 12:48:39.061,1.1050501,5.208,4.5750003,-0.1485,0.4698375,0.3169375
10918,2026-02-19 12:48:39.062,1.00695,5.09595,3.765,-0.1485,0.4698375,0.3169375
10919,2026-02-19 12:48:39.086,1.026,5.42805,4.0140004,-0.1485,0.4698375,0.3169375
10920,2026-02-19 12:48:39.087,0.79305005,5.802,5.1280503,-0.1485,0.4698375,0.3169375
10921,2026-02-19 12:48:39.088,0.67905,6.2470503,5.9830503,-0.1485,0.4698375,0.3169375
10922,2026-02-19 12:48:39.089,0.67905,6.2470503,5.9830503,0.24419999,0.7082625,0.2585
10923,2026-02-19 12:48:39.138,0.91995007,6.49905,6.0709505,0.24419999,0.7082625,0.2585
10924,2026-02-19 12:48:39.139,1.0159501,6.35295,5.7499504,0.24419999,0.7082625,0.2585
10925,2026-02-19 12:48:39.140,0.96300006,6.228,5.6329503,0.24419999,0.7082625,0.2585
10926,2026-02-19 12:48:39.141,0.762,6.2380505,5.7960005,0.24419999,0.7082625,0.2585
10927,2026-02-19 12:48:39.142,0.60195005,6.42,6.0160503,0.24419999,0.7082625,0.2585
10928,2026-02-19 12:48:39.157,0.528,6.6180005,6.43305,0.24419999,0.7082625,0.2585
10929,2026-02-19 12:48:39.158,0.42000002,6.6660004,6.7320004,0.24419999,0.7082625,0.2585
10930,2026-02-19 12:48:39.166,0.25695002,6.6660004,7.2180004,0.24419999,0.7082625,0.2585
10931,2026-02-19 12:48:39.167,0.25695002,6.6660004,7.2180004,-0.42941248,0.36025,0.33935
10932,2026-02-19 12:48:39.219,0.14895001,6.5509505,7.7179503,-0.42941248,0.36025,0.33935
10933,2026-02-19 12:48:39.221,0.07005,6.4410005,8.446051,-0.42941248,0.36025,0.33935
10934,2026-02-19 12:48:39.222,-0.058050003,6.4009504,9.48495,-0.42941248,0.36025,0.33935
10935,2026-02-19 12:48:39.223,-0.132,6.2569504,9.792001,-0.42941248,0.36025,0.33935
10936,2026-02-19 12:48:39.224,-0.060000002,6.1519504,10.113001,-0.42941248,0.36025,0.33935
10937,2026-02-19 12:48:39.248,0.027,6.0919504,9.876,-0.42941248,0.36025,0.33935
10938,2026-02-19 12:48:39.249,0.13305001,6.1249504,9.37005,-0.42941248,0.36025,0.33935
10939,2026-02-19 12:48:39.250,0.135,6.1849504,8.79105,-0.42941248,0.36025,0.33935
10940,2026-02-19 12:48:39.251,0.135,6.1849504,8.79105,0.0345125,0.22935,0.313775
10941,2026-02-19 12:48:39.301,0.10395,6.228,8.35305,0.0345125,0.22935,0.313775
10942,2026-02-19 12:48:39.302,0.18495001,6.1969504,8.0460005,0.0345125,0.22935,0.313775
10943,2026-02-19 12:48:39.303,0.07305,6.05805,8.03895,0.0345125,0.22935,0.313775
10944,2026-02-19 12:48:39.304,-0.21795002,5.7010503,7.9960504,0.0345125,0.22935,0.313775
10945,2026-02-19 12:48:39.305,-0.72105,5.1049504,8.335951,0.0345125,0.22935,0.313775
10946,2026-02-19 12:48:39.329,-1.45095,4.52295,8.74995,0.0345125,0.22935,0.313775
10947,2026-02-19 12:48:39.330,-1.71,4.2670503,9.31305,0.0345125,0.22935,0.313775
10948,2026-02-19 12:48:39.331,-1.5109501,4.329,9.294001,0.0345125,0.22935,0.313775
10949,2026-02-19 12:48:39.331,-1.5109501,4.329,9.294001,0.693275,0.1835625,0.1456125
10950,2026-02-19 12:48:39.356,-0.633,4.914,8.487,0.693275,0.1835625,0.1456125
10951,2026-02-19 12:48:39.358,0.80295,6.333,6.8760004,0.693275,0.1835625,0.1456125
10952,2026-02-19 12:48:39.377,2.3070002,7.9999504,5.1540003,0.693275,0.1835625,0.1456125
10953,2026-02-19 12:48:39.378,3.24795,8.28495,2.46105,0.693275,0.1835625,0.1456125
10954,2026-02-19 12:48:39.379,3.5850003,7.43205,0.26505002,0.693275,0.1835625,0.1456125
10955,2026-02-19 12:48:39.410,3.9439502,7.7130003,0.006,0.693275,0.1835625,0.1456125
10956,2026-02-19 12:48:39.411,4.39395,9.147,1.575,0.693275,0.1835625,0.1456125
10957,2026-02-19 12:48:39.412,3.6330001,9.583051,3.6169503,0.693275,0.1835625,0.1456125
10958,2026-02-19 12:48:39.413,3.6330001,9.583051,3.6169503,-0.2239875,0.9999,-0.13213749
10959,2026-02-19 12:48:39.457,2.16105,8.59605,4.9339504,-0.2239875,0.9999,-0.13213749
10960,2026-02-19 12:48:39.458,0.77205,7.6480503,7.2010503,-0.2239875,0.9999,-0.13213749
10961,2026-02-19 12:48:39.459,-0.62805,7.0230002,10.098001,-0.2239875,0.9999,-0.13213749
10962,2026-02-19 12:48:39.460,-1.5090001,6.8770504,12.627001,-0.2239875,0.9999,-0.13213749
10963,2026-02-19 12:48:39.461,-1.87995,6.9610505,14.01105,-0.2239875,0.9999,-0.13213749
10964,2026-02-19 12:48:39.491,-1.743,6.7309504,13.584001,-0.2239875,0.9999,-0.13213749
10965,2026-02-19 12:48:39.493,-1.0009501,6.2419505,11.6980505,-0.2239875,0.9999,-0.13213749
10966,2026-02-19 12:48:39.494,-0.20205002,6.11595,9.777,-0.2239875,0.9999,-0.13213749
10967,2026-02-19 12:48:39.495,-0.20205002,6.11595,9.777,-0.3878875,-0.6039,0.087175
10968,2026-02-19 12:48:39.543,0.32895002,6.16095,9.13605,-0.3878875,-0.6039,0.087175
10969,2026-02-19 12:48:39.544,0.73605,6.3019505,9.0400505,-0.3878875,-0.6039,0.087175
10970,2026-02-19 12:48:39.545,0.99000007,6.47205,8.892,-0.3878875,-0.6039,0.087175
10971,2026-02-19 12:48:39.546,1.12605,6.4960504,8.431951,-0.3878875,-0.6039,0.087175
10972,2026-02-19 12:48:39.547,1.14795,6.3409505,7.5409503,-0.3878875,-0.6039,0.087175
10973,2026-02-19 12:48:39.556,1.06605,6.32595,6.6720004,-0.3878875,-0.6039,0.087175
10974,2026-02-19 12:48:39.572,0.822,6.47205,6.1639504,-0.3878875,-0.6039,0.087175
10975,2026-02-19 12:48:39.573,0.432,6.63495,5.9370003,-0.3878875,-0.6039,0.087175
10976,2026-02-19 12:48:39.574,0.432,6.63495,5.9370003,0.8668,0.893475,-0.239525
10977,2026-02-19 12:48:39.622,0.33900002,6.6930003,5.68305,0.8668,0.893475,-0.239525
10978,2026-02-19 12:48:39.623,0.14895001,6.7519503,5.6140504,0.8668,0.893475,-0.239525
10979,2026-02-19 12:48:39.624,-0.22095,6.77895,5.5279503,0.8668,0.893475,-0.239525
10980,2026-02-19 12:48:39.624,-0.52500004,6.90105,5.5540504,0.8668,0.893475,-0.239525
10981,2026-02-19 12:48:39.625,-0.59895,6.9250503,5.808,0.8668,0.893475,-0.239525
10982,2026-02-19 12:48:39.652,-0.74700004,6.9199505,5.7649503,0.8668,0.893475,-0.239525
10983,2026-02-19 12:48:39.653,-0.76905006,6.9340506,5.7910504,0.8668,0.893475,-0.239525
10984,2026-02-19 12:48:39.653,-0.546,6.8580003,5.6140504,0.8668,0.893475,-0.239525
10985,2026-02-19 12:48:39.654,-0.546,6.8580003,5.6140504,0.187825,-0.06325,-0.144925
10986,2026-02-19 12:48:39.703,-0.060000002,6.7170005,5.51595,0.187825,-0.06325,-0.144925
10987,2026-02-19 12:48:39.705,0.42000002,6.49905,5.3359504,0.187825,-0.06325,-0.144925
10988,2026-02-19 12:48:39.705,0.78405005,6.2640004,4.998,0.187825,-0.06325,-0.144925
10989,2026-02-19 12:48:39.706,0.762,6.13005,4.9510503,0.187825,-0.06325,-0.144925
10990,2026-02-19 12:48:39.707,0.52995,6.1729503,5.3310003,0.187825,-0.06325,-0.144925
10991,2026-02-19 12:48:39.733,0.15195,6.30495,5.7049503,0.187825,-0.06325,-0.144925
10992,2026-02-19 12:48:39.734,-0.15105,6.4009504,5.8390503,0.187825,-0.06325,-0.144925
10993,2026-02-19 12:48:39.735,-0.37395,6.3840003,5.95095,0.187825,-0.06325,-0.144925
10994,2026-02-19 12:48:39.736,-0.37395,6.3840003,5.95095,0.2569875,0.350625,-0.1577125
10995,2026-02-19 12:48:39.755,-0.46005002,6.3,6.1450505,0.2569875,0.350625,-0.1577125
10996,2026-02-19 12:48:39.756,-0.44595003,6.1420503,5.7840004,0.2569875,0.350625,-0.1577125
10997,2026-02-19 12:48:39.776,-0.30900002,6.1320004,5.0800505,0.2569875,0.350625,-0.1577125
10998,2026-02-19 12:48:39.777,-0.24495001,6.1420503,4.9429502,0.2569875,0.350625,-0.1577125
10999,2026-02-19 12:48:39.786,-0.46995002,6.0919504,5.2189503,0.2569875,0.350625,-0.1577125
11000,2026-02-19 12:48:39.813,-0.58005005,6.1420503,5.7310505,0.2569875,0.350625,-0.1577125
11001,2026-02-19 12:48:39.814,-0.50100005,6.1870503,6.1330504,0.2569875,0.350625,-0.1577125
11002,2026-02-19 12:48:39.815,-0.29295,6.1540504,6.4159503,0.2569875,0.350625,-0.1577125
11003,2026-02-19 12:48:39.816,-0.29295,6.1540504,6.4159503,-0.1027125,-0.155925,0.0732875
11004,2026-02-19 12:48:39.856,-0.10605001,6.22095,6.59805,-0.1027125,-0.155925,0.0732875
11005,2026-02-19 12:48:39.857,0.010950001,6.432,6.53595,-0.1027125,-0.155925,0.0732875
11006,2026-02-19 12:48:39.858,0.03195,6.50295,6.5280004,-0.1027125,-0.155925,0.0732875
11007,2026-02-19 12:48:39.858,0.087000005,6.5539503,6.3420005,-0.1027125,-0.155925,0.0732875
11008,2026-02-19 12:48:39.869,0.09,6.7330503,6.399,-0.1027125,-0.155925,0.0732875
11009,2026-02-19 12:48:39.894,0.051000003,6.8149505,6.7579503,-0.1027125,-0.155925,0.0732875
11010,2026-02-19 12:48:39.895,0.030000001,6.8029504,7.1719503,-0.1027125,-0.155925,0.0732875
11011,2026-02-19 12:48:39.896,-0.003,6.7570505,7.5340505,-0.1027125,-0.155925,0.0732875
11012,2026-02-19 12:48:39.897,-0.003,6.7570505,7.5340505,-0.3496625,-0.3207875,0.1285625
11013,2026-02-19 12:48:39.947,-0.003,6.8050504,7.9510503,-0.3496625,-0.3207875,0.1285625
11014,2026-02-19 12:48:39.948,-0.048,6.774,8.38395,-0.3496625,-0.3207875,0.1285625
11015,2026-02-19 12:48:39.949,-0.010050001,6.7189503,8.547,-0.3496625,-0.3207875,0.1285625
11016,2026-02-19 12:48:39.950,0.109050006,6.729,8.623051,-0.3496625,-0.3207875,0.1285625
11017,2026-02-19 12:48:39.951,0.21405001,6.7879505,8.602051,-0.3496625,-0.3207875,0.1285625
11018,2026-02-19 12:48:39.977,0.34605002,6.9340506,8.391001,-0.3496625,-0.3207875,0.1285625
11019,2026-02-19 12:48:39.978,0.59505004,7.1020503,7.8520503,-0.3496625,-0.3207875,0.1285625
11020,2026-02-19 12:48:39.978,0.68805003,7.25295,7.1029506,-0.3496625,-0.3207875,0.1285625
11021,2026-02-19 12:48:39.979,0.68805003,7.25295,7.1029506,0.3315125,-0.0174625,0.043449998
11022,2026-02-19 12:48:40.028,0.79095006,7.557,6.4350004,0.3315125,-0.0174625,0.043449998
11023,2026-02-19 12:48:40.029,0.87000006,7.8420005,6.0330005,0.3315125,-0.0174625,0.043449998
11024,2026-02-19 12:48:40.030,0.78900003,8.019,5.66895,0.3315125,-0.0174625,0.043449998
11025,2026-02-19 12:48:40.031,0.69000006,8.17905,5.5849504,0.3315125,-0.0174625,0.043449998
11026,2026-02-19 12:48:40.032,0.669,8.25105,5.80305,0.3315125,-0.0174625,0.043449998
11027,2026-02-19 12:48:40.057,0.63795,8.25105,6.06195,0.3315125,-0.0174625,0.043449998
11028,2026-02-19 12:48:40.058,0.55605,8.269951,6.4879503,0.3315125,-0.0174625,0.043449998
11029,2026-02-19 12:48:40.059,0.50895,8.184,6.9690003,0.3315125,-0.0174625,0.043449998
11030,2026-02-19 12:48:40.061,0.50895,8.184,6.9690003,-0.417725,-0.0037125,-0.028875
11031,2026-02-19 12:48:40.081,0.56100005,8.0449505,7.2229505,-0.417725,-0.0037125,-0.028875
11032,2026-02-19 12:48:40.082,0.74295,7.9590006,7.5150003,-0.417725,-0.0037125,-0.028875
11033,2026-02-19 12:48:40.109,0.85800004,7.82805,7.7380505,-0.417725,-0.0037125,-0.028875
11034,2026-02-19 12:48:40.110,1.03005,7.66905,7.9099503,-0.417725,-0.0037125,-0.028875
11035,2026-02-19 12:48:40.111,1.0210501,7.4400005,8.026951,-0.417725,-0.0037125,-0.028875
11036,2026-02-19 12:48:40.138,0.88905007,7.2360005,7.8690004,-0.417725,-0.0037125,-0.028875
11037,2026-02-19 12:48:40.139,0.59505004,7.2889504,8.167951,-0.417725,-0.0037125,-0.028875
11038,2026-02-19 12:48:40.140,0.21405001,7.1929502,8.623051,-0.417725,-0.0037125,-0.028875
11039,2026-02-19 12:48:40.141,0.21405001,7.1929502,8.623051,-0.661375,-0.0834625,-0.2118875
11040,2026-02-19 12:48:40.160,-0.076950006,6.91305,8.614051,-0.661375,-0.0834625,-0.2118875
11041,2026-02-19 12:48:40.161,-0.30705002,6.6709504,8.974951,-0.661375,-0.0834625,-0.2118875
11042,2026-02-19 12:48:40.190,-0.40305,6.3450003,9.531,-0.661375,-0.0834625,-0.2118875
11043,2026-02-19 12:48:40.191,-0.40500003,6.0319505,9.46605,-0.661375,-0.0834625,-0.2118875
11044,2026-02-19 12:48:40.192,-0.37905002,5.931,9.31995,-0.661375,-0.0834625,-0.2118875
11045,2026-02-19 12:48:40.217,-0.39105,5.74905,8.856,-0.661375,-0.0834625,-0.2118875
11046,2026-02-19 12:48:40.219,-0.21405001,5.589,7.8960004,-0.661375,-0.0834625,-0.2118875
11047,2026-02-19 12:48:40.220,-0.12495001,5.4360003,6.7510505,-0.661375,-0.0834625,-0.2118875
11048,2026-02-19 12:48:40.221,-0.12495001,5.4360003,6.7510505,0.7794875,0.52305,-0.275825
11049,2026-02-19 12:48:40.271,-0.21405001,5.4160504,6.04995,0.7794875,0.52305,-0.275825
11050,2026-02-19 12:48:40.272,-0.50595003,5.61495,5.5870504,0.7794875,0.52305,-0.275825
11051,2026-02-19 12:48:40.273,-0.73995006,5.88105,5.643,0.7794875,0.52305,-0.275825
11052,2026-02-19 12:48:40.274,-0.83805007,6.0150003,5.84805,0.7794875,0.52305,-0.275825
11053,2026-02-19 12:48:40.274,-0.78795004,6.0750003,5.9830503,0.7794875,0.52305,-0.275825
11054,2026-02-19 12:48:40.286,-0.546,6.1129503,6.1069503,0.7794875,0.52305,-0.275825
11055,2026-02-19 12:48:40.301,-0.273,6.1060505,5.9680505,0.7794875,0.52305,-0.275825
11056,2026-02-19 12:48:40.303,0.0010500001,6.13005,5.6470504,0.7794875,0.52305,-0.275825
11057,2026-02-19 12:48:40.304,0.0010500001,6.13005,5.6470504,0.548625,0.3337125,-0.0650375
11058,2026-02-19 12:48:40.353,0.252,6.1200004,5.3980503,0.548625,0.3337125,-0.0650375
11059,2026-02-19 12:48:40.354,0.24795002,6.1009502,5.2210503,0.548625,0.3337125,-0.0650375
11060,2026-02-19 12:48:40.355,0.135,6.1969504,5.59005,0.548625,0.3337125,-0.0650375
11061,2026-02-19 12:48:40.355,0.02205,6.2860503,5.9560504,0.548625,0.3337125,-0.0650375
11062,2026-02-19 12:48:40.356,-0.12495001,6.4360504,6.43695,0.548625,0.3337125,-0.0650375
11063,2026-02-19 12:48:40.380,-0.123,6.4459505,6.7060504,0.548625,0.3337125,-0.0650375
11064,2026-02-19 12:48:40.382,-0.051000003,6.465,6.5620503,0.548625,0.3337125,-0.0650375
11065,2026-02-19 12:48:40.383,0.06795,6.51105,6.6390004,0.548625,0.3337125,-0.0650375
11066,2026-02-19 12:48:40.384,0.06795,6.51105,6.6390004,0.105875,0.0644875,0.0477125
11067,2026-02-19 12:48:40.415,0.11805001,6.5149503,6.6940503,0.105875,0.0644875,0.0477125
11068,2026-02-19 12:48:40.416,0.01995,6.5130005,6.8899503,0.105875,0.0644875,0.0477125
11069,2026-02-19 12:48:40.417,-0.075,6.49905,7.089,0.105875,0.0644875,0.0477125
11070,2026-02-19 12:48:40.433,-0.14400001,6.5800505,7.2900004,0.105875,0.0644875,0.0477125
11071,2026-02-19 12:48:40.434,-0.15105,6.5940003,7.6180506,0.105875,0.0644875,0.0477125
11072,2026-02-19 12:48:40.462,-0.14400001,6.63,7.7419505,0.105875,0.0644875,0.0477125
11073,2026-02-19 12:48:40.463,-0.135,6.7260003,7.6849504,0.105875,0.0644875,0.0477125
